1.435163,103.78655
1.301225,103.862469
1.293282,103.832166
1.303981,103.833431
1.306286,103.832351
1.317127,103.84391
1.291029,103.858055
1.299266,103.847552
1.263968,103.822266
1.303891,103.831846
1.30229,103.876016
1.28441,103.852087
1.295964,103.843448
1.281327,103.849626
1.263387,103.821049
1.289523,103.79013
1.323794,103.810141
1.291543,103.845116
1.301592,103.839806
1.296831,103.85697
1.35288,103.944491
1.312964,103.925447
1.311483,103.795695
1.277485,103.847437
1.303687,103.835927
1.264941,103.820282
1.305112,103.830958
1.275699,103.846922
1.293335,103.853096
1.284999,103.849645
1.299532,103.855905
1.289127,103.84679
1.285646,103.853945
1.304898,103.82375
1.35471,103.83101
1.361605,103.991825
1.303621,103.765456
1.338966,103.705703
1.301704,103.849734
1.301699,103.905203
1.274922,103.799925
1.309761,103.775105
1.29855,103.858757
1.280737,103.853689
1.35039,103.872758
1.314718,103.76492
1.25539,103.814233
1.319887,103.844212
1.300878,103.838516
