3.13327,101.621453
2.189208,102.250048
3.202535,101.733844
5.438256,100.309817
3.130703,101.67135
3.158048,101.610752
3.137839,101.610273
3.146056,101.697952
3.214293,101.640328
3.14489,101.70997
3.42159,101.793696
3.213748,101.639902
1.481182,103.655745
3.142642,101.710399
1.472285,103.782901
3.135368,101.546767
3.130951,101.626772
4.331214,113.985114
4.39737,113.993457
3.178129,101.750021
2.190516,102.250367
3.033441,101.764997
5.334145,100.306647
3.130438,101.671387
5.338058,100.428507
3.065637,101.601689
3.049763,101.583637
3.25493,101.692593
3.143411,101.709437
3.424192,101.794655
3.160322,101.700699
2.99646,101.62112
3.143984,101.616741
3.134749,101.686267
3.125629,101.728415
3.146109,101.698017
3.117395,101.677788
3.151269,101.70684
3.073167,101.608973
3.117951,101.635792
1.462624,103.763409
3.106097,101.644084
4.856974,100.739441
5.930603,116.049614
3.028152,101.718142
4.470913,101.377987
6.03582,116.128811
3.153336,101.707138
3.142445,101.71033
3.090996,101.74241
3.814387,103.327294
3.16382,101.656715
3.104649,101.597721
3.15409,101.713261
5.376896,100.315615
3.157245,101.611771
2.700086,101.912217
3.074394,101.590547
6.342395,99.731649
1.550013,103.79678
3.085401,101.673507
1.519191,110.360176
3.118818,101.623157
5.399049,100.397733
2.991867,101.794626
2.747972,101.713644
5.972919,116.067684
5.979136,116.070784
5.961259,116.097327
6.306528,99.851873
4.597673,101.090101
3.053152,101.463017
1.487677,110.341843
2.994947,101.444243
3.117235,101.677953
3.148261,101.713293
3.148738,101.714941
5.660133,100.501653
3.152783,101.593559
3.150029,101.712821
3.11924,101.676208
1.535968,110.357076
3.080939,101.580989
3.130215,101.504173
3.064298,101.616182
5.413028,100.331745
3.157942,101.751435
5.459497,100.305797
3.16237,101.650386
